,topic,last_sentence,checked_sentence,eval_label,generated_sentence
3440,Sushi,Sushi,Sushi can be prepared with either brown or white rice.,sushi is great on white rice,"I love sushi, especially with brown or white rice.  Do you like sushi?  It can be prepared with either white or brown rice."
3441,Swimming,I actually never learned to swim!,"Humans can hold their breath underwater and undertake rudimentary locomotive swimming within weeks of birth, as an evolutionary response.",Humans can actually hold their breath underwater and swim with basic moves within weeks of birth,Swimming is low impact compared to land activities such as running so it is a great way to exercise
3442,Macaroni and cheese,"I do enjoy Mac and cheese, but I've only ever had it out of the box, with the powdered cheese packet. Never had it properly made with real cheese. Have you? ","It can also incorporate other ingredients, such as breadcrumbs, meat and vegetables.","Yes I have had macaroni made with cheddar cheese and also with hamburger meat, onions and peppers and topped with a breadcrumb topping.","I have not, but I have tried to make it with real cheese and it is so good. Pasta and cheese casseroles have been recorded as early as the 14th century in the Italian cookbook ""Liber de Coquina""."
3443,Dating,I love dating.  What do you think of this new online dating craze?,"The protocols and practices of dating, and the terms used to describe it, vary considerably from country to country and over time.","Is crazy. The protocols and practices of dating, and the terms used to describe it, vary considerably from country to country ","It is a form of courtship, consisting of social activities done by the couple, either alone or with others."
3444,Steak,That sounds awesome!,"Steaks are usually grilled, but they can be pan-fried, or broiled.",One time my grill just broke down so I seared the steaks and then broiled them.  They turned out really well but I couldn't live without my grill!  ,"That sounds delicious! I like to use a variety of cuts of steak, like the tenderloin, the filet mignon, the sirloin, and the rib eye.  I also like to make steak tartare."
3445,Pizza,Pizza,"It can also be topped with additional vegetables, meats, and condiments, and can be made without cheese.",I love me a good ole Combination Pizza. It is made up of meats and vegetables and can be with or without cheese.,Pizza is my favorite food.  It's a traditional Italian dish that's been around since the 1940s.  Do you like pizza?
3446,Practice pad,"Lol I bet they didn't, I drove my parents crazy for a while so I got some practice pads.","A practice pad or drum pad, is a type of percussion implement utilized by drummers and percussionists to quietly practice or warm up before a performance.",Practice pads ae very useful. What style or genre did you play on the drums? ,"That's awesome, it's a fun hobby. I wish I had a drum set with a snare drum and a larger floor tom."
3447,no_passages_used,Algeria,no_passages_used,"Hello there, how are you today? I am a proud national of Algeria.",Have you ever been to Algeria? It's a sovereign state in North Africa. It's located on the Mediterranean coast.
3448,Sushi,ive never had that.. whats your favorite kind,Sushi can be prepared with either brown or white rice.,I prefer tuna sushi on white rice,sushi can be prepared with brown or white rice but i like it with brown rice too. 
3449,Swimming,"I didn't know that! So, theoretically, babies can swim?","Swimming is consistently among top public recreational activities, and in some countries, swimming lessons are a compulsory part of the educational curriculum.",yep it's just born response that we lose if not practiced I guess.  Swimming is actually among the top public  activities ,"Yes, babies can learn to hold their breath underwater and swim with basic moves within weeks of birth."
3450,Macaroni and cheese,Oh wow that sounds delicious... Never had it with hamburger meat and onions. What a great idea. I'll have to try that sometime! Have you ever tried making it with different types of cheese besides cheddar? ,"The cheese is often first incorporated into a Béchamel sauce to create a Mornay sauce, which is then added to the pasta.","Yes, while in culinary school, we made macaroni and cheese with bechamel sauce.","Yes I have tried making it with a variety of cheeses. I have had it with cheddar cheese and it was delicious. I also like to make it with Béchamel sauce to create a Mornay sauce, which is then added to the pasta."
3451,Dating,Is that right?  Are there any strange or unusual rules in some countries?,"With the use of modern technology, people can date via telephone or computer or meet in person.","Yes some country's do. With the use of modern technology, people can date via telephone ","Some cultures require people to wait until a certain age to begin dating, which has been a source of controversy."
3452,Grilling,Yeah is it propane or charcoal?,"Grilling usually involves a significant amount of direct, radiant heat, and tends to be used for cooking meat and vegetables quickly.",Its a propane grill because I feel like I can control the amount of direct and indirect heat better when a charcoal is a bit unpredictable.  I do love that smokey flavor from the charcoal though!,"Yes, I use charcoal.  I have a propane grill that I use for grilling.  It's a little bit more expensive, but it's a lot better than charcoal!"
3453,Pizza,We call it a supreme pizza where I'm from. I don't like them.,Pizza is a traditional Italian dish consisting of a yeasted flatbread typically topped with tomato sauce and cheese and baked in an oven.,Pizza is made of a flatbread that is yeasted and is topped with tomato sauce and can be baked in the oven.,That's a shame. Pizza is one of the most popular foods in the world. It is the most consumed food in the United States.
3454,Rock music,Back in the day I was a big fan of punk and alt rock.,"Rock music is a broad genre of popular music that originated as ""rock and roll"" in the United States in the early 1950s, and developed into a range of different styles in the 1960s and later, particularly in the United Kingdom and in the United States.",Awesome! When I was younger I liked to practice while listening to Green Day or Hawthorne Heights ,"Cool did you play drums, guitar, or another instument? Did you play any other instruments?"
3455,Algeria,I am fine. Thank you.  Where exactly is Algeria?,"Algeria ( '; '; ), officially the People's Democratic Republic of Algeria, is a sovereign state in North Africa on the Mediterranean coast.",I am glad to hear that you are fine. Algeria is in North Africa on the Mediterranean coast. Have you ever been to Africa?,Algeria is located in the Maghreb region of Northwest Africa. The capital and most populous city is Algiers.
3456,Sushi,thats sounds good. is it expensive ?,Sushi can be prepared with either brown or white rice.,it can be white rice sushi is more so than brown rice,"Yes, it can be prepared with brown or white rice, but I prefer sushi with brown rice."
3457,Swimming,"I didn't know that either! It's not surprising though, so many people love the beach and pool.","On average, the body has a relative density of 0.98 compared to water, which causes the body to float.",On average the body has a density of 0.98 compared to water so this is what causes us to float on top,"yep and in some countries, swimming lessons are a mandatory requirement for children to learn to swim "
3458,Macaroni and cheese,Wow! That sounds amazing. Where did you go to culinary school? ,"Traditional macaroni and cheese is a casserole baked in the oven; however, it may be prepared in a sauce pan on top of the stove or using a packaged mix.","I went to Culinary school in Charleston, South Carolina and we learned to prepare the in a more complex manner than the packaged mix.","I went to culinary school in New York City. It was a great experience. I learned a lot about the history of macaroni and cheese. Pasta and cheese casseroles have been recorded as early as the 14th century in the Italian cookbook, ""Liber de Coquina""."
3459,Karaoke,Karaoke,"The term ""karaoke"" is also used by recording engineers to refer to  an instrumental version of a recording (i.e., to a version of a recording with no vocal track).",I love to sing karaoke.,Karaoke is a great way to get people to sing along to a recording of a song.
3460,Casino,Casino,A casino is a facility which houses and accommodates certain types of gambling activities.,Casinos probably make so much money with all the gambling that goes on inside,Casinos are a facility which houses and accommodates certain types of gambling activities. Do you like to gamble?
3461,Tomato sauce,My favorite pizza is cheese and pineapple.,"Tomato sauces are common for meat and vegetables, but they are perhaps best known as sauces for pasta dishes.",All pizza has tomato sauce on it. It is commonly used in meat and vegetable dishes. It is mostly used with pasta though.,Pizza is made of a flatbread that is yeasted and is topped with tomato sauce and can be baked in the oven.
3462,Hiking,Hiking,A day hike refers to a hike that can be completed in a single day.,"Good morning! It's a great day for my favorite past time, taking a day hike!","Hiking is the preferred term, in Canada and the United States, for a long, vigorous walk, usually on trails"
3463,Algeria,No I have never been out of the country. Africa looks like a beautiful place with amazing people though.,"With an area of , Algeria is the tenth-largest country in the world, and the largest in Africa since South Sudan became independent from Sudan in 2011.",The continent of Africa has a lot of countries in it. You should visit Algeria it is the tenth largest country in the world and the largest country in Africa.,I have never been out of the country.  Have you ever been to Africa as a whole?
3464,Steak,Steak,"Steaks are usually grilled, but they can be pan-fried, or broiled.",I can't wait for later tonight.  I'm having a broiled steak for dinner!,I love steak!  I love the taste and texture of beefsteak is my favorite meat.
3465,Social anxiety disorder,"Social anxiety disorder
I believe I suffer from Social Anxiety Disorder.","Social anxiety disorder (SAD), also known as social phobia, is an anxiety disorder characterized by a significant amount of fear in one or more social situations, causing considerable distress and impaired ability to function in at least some parts of daily life.",People with Social anxiety disorder tend to deal with some social phobias. It can also cause anxiety.,I am so sorry to hear that.  I know it can be very stressful.  Do you have any triggers?
3466,Skunk,Skunk,The animals are known for their ability to spray a liquid with a strong unpleasant smell.,I do not like Skunk for for their ability to spray a liquid with a strong unpleasant smell.,Skunks are North and South American mammals in the family Mephitidae. They are known for their ability to spray a liquid with a strong unpleasant smell.
3467,Karaoke Revolution,"Same here, it is a lot of fun!","Karaoke Revolution and its many sequels are video games for the PlayStation 2, PlayStation 3, Nintendo GameCube, Wii, Xbox, and Xbox 360, developed by Harmonix and Blitz Games and published by Konami in its Bemani line of music games.",Have you ever played Karaoke Revolution?,Me too! Karaoke is a great way to get people to sing songs they don't know.
3468,Casino,You're telling me!  I love how they make odds.  It's so interesting.,"Casinos are most commonly built near or combined with hotels, restaurants, retail shopping, cruise ships or other tourist attractions.",Yep they also include restaurants and hotels and other things to accomadate guests and make more money,"They are usually built near hotels, restaurants, retail shopping, cruise ships, and other tourist attractions so they make a lot of money"
3469,Notre Dame Fighting Irish football,"Athletics (physical culture)
I love college football. I can't wait for the season to start.","The Notre Dame Fighting Irish football team is the intercollegiate football team representing the University of Notre Dame in Notre Dame, Indiana.",Is there a particular school you root for? My family likes Notre Dame football. ,I love college football as well.  It's a team sport played with a spherical ball between two teams of eleven players.
3470,no_passages_used,Where do you like to hike?,no_passages_used,I am particularly fond of the Appalachian Trail. A section of it is close to my house near Springer Mountain in Georgia.,"I like to hike in the Appalachian National Scenic Trail. It's a long, vigorous walk, usually on trails (footpaths), in the countryside."
3471,Tupac Shakur,Tupac Shakur,"Tupac Amaru Shakur ( ) (born Lesane Parish Crooks; June 16, 1971September 13, 1996), also known by his stage names 2Pac and Makaveli, was an American rapper, poet and actor.",Tupac Amaru Shakur  was the greatest rapper of all time.,Tupac Shakur is one of my all time favorite rappers.  He sold over 75 million records worldwide.
3472,Steak,i too have dinner outside today.i was eager to eat BBQ.,"Steak can also be cooked in sauce, such as in steak and kidney pie, or minced and formed into patties, such as hamburgers.",I'm still debating what kind of sauce to us on my steak.  Do you have a favorite sauce?,"I love BBQ!  I've never had it outside before, but I've heard it's good.  I'm going to have to try it out sometime.  It's been a long time since I've had it."
3473,Social anxiety disorder,"Yes I am really anxious in certain social situations, do you know can it be treated?","It is common for sufferers of social phobia to self-medicate in this fashion, especially if they are undiagnosed, untreated, or both; this can lead to alcoholism, eating disorders or other kinds of substance abuse.","Some sufferers of Social anxiety disorders self medicate leading to alcoholism, eating disorders, or substance abuse. I would recommend seeing a professional. ","Yes, it can be treated with medication, but it can also be self-medicated with alcohol or other drugs."
3474,Skunks as pets,Have you ever encountered a skunk?,"Although capable of living indoors with humans similarly to cats or dogs, pet skunks are relatively rare, partly due to restrictive laws and the complexity of their care.","Yes, i have seen a pet skunk even though pet skunks are relatively rare","I have not, but I have seen different species of skunk vary in appearance from black-and-white to brown, cream or ginger colored, but all have warning coloration."
3475,Karaoke Revolution,"No, what is it?","Karaoke Revolution and its many sequels are video games for the PlayStation 2, PlayStation 3, Nintendo GameCube, Wii, Xbox, and Xbox 360, developed by Harmonix and Blitz Games and published by Konami in its Bemani line of music games.",It is a video game by Harmonix.,Karaoke Revolution is a singing competition where you sing a recording of a song by a famous artist.
3476,Casino,Speaking of a Casino I saw Travis Pastrana jump over a fountain in Vegas last night.,A casino is a facility which houses and accommodates certain types of gambling activities.,Casinos are based around gambling and other similar activities but they put on so much cool entertainment,Travis Pastrana jumped over a fountain in Vegas?  That's crazy!  I've never heard of that!
3477,Auburn Tigers,I love the Auburn Tigers. War Eagle!,"Three Auburn players, Pat Sullivan in 1971, Bo Jackson in 1985, and Cam Newton in 2010 have won the Heisman Trophy.",The SEC teams are excellent! Can't go wrong there. And Auburn's great. Several Heisman winners! ,I love the Auburn Tigers too. They are a great football team. I think they are one of the best in the SEC. 
3478,Hiking,How long do you hike?,A day hike refers to a hike that can be completed in a single day.,"On most day hikes, I'll spend about 6 hours on the trail.",I usually hike about a day. It is the longest hiking-only trail in the world. 
3479,Tupac Shakur,"Never listened to him much but I really appreciated his and Biggies music, sad they both died before their times, lost 2 of the best talents in the industry.","Shakur sold over 75 million records worldwide, making him one of the best-selling music artists of all time.",Shakur sold over 75 million records ,"I agree, Tupac Shakur was one of the most influential rappers of all time.  He was born in Atlanta, Georgia."
3480,Adobo,yes i have ADOBO-HONEY SAUCE is one of my favorite. it tastes good and sweet,"Adobo or Adobar (Spanish: marinade, sauce, or seasoning) is the immersion of raw food in a stock (or sauce) composed variously of paprika, oregano, salt, garlic, and vinegar to preserve and enhance its flavor.","Ahhh I heard of Adobo sauce, but I haven't tried it yet.  Is it good?",I've never heard of that sauce before.  Do you have a favorite BBQ sauce?  I'm not sure if I like it or not.
3481,Social anxiety disorder,Yes I wouldn't like to fall in any sort of addiction it would be worse that the initial problem.  Do you know what kind of treatment a professional could use?,"Physical symptoms often include excessive blushing, excess sweating, trembling, palpitations, and nausea.","It would depend on your circumstances I would imagine. Im no doctor. Social anxiety disorder can cause physical symptoms like nausea, sweating, trembling, and blushing.",Alcohol or other drugs can be used to reduce fears and inhibitions at social events. I would recommend seeing a doctor.
3482,Skunk,Do pet skunks spray?,The animals are known for their ability to spray a liquid with a strong unpleasant smell.,"Yes, they  spray a liquid with a strong unpleasant smell","Yes, they can be black-and-white to brown, cream or ginger colored, but all have warning coloration."
3483,Horror film,"Horror film
Hi! I love watching horror films. What's your favorite horror film?",The macabre and the supernatural are frequent themes.,"I love them too, I love how macabre and supernatural they can be. I have many favorites!","Horror film is a genre of film that combines horror, suspense, and suspenseful elements. "
3484,Casino,When was the last time you were in a casino?  It's been years for me.  My favorite game was Craps.,A casino is a facility which houses and accommodates certain types of gambling activities.,I dont gamble much but i went to a casino to stay at one of their hotels for the night about a year and a half ago,"I haven't been in a casino in years but I have been to a lot of live entertainment events such as stand up comedy, concerts, and sporting events"
3485,Notre Dame Fighting Irish football,"Yes, it's kind of been hit or miss in recent years, though. I'm not too familiar with Notre Dame. Are they successful?","The team is currently coached by Brian Kelly and plays its home games at the campus's Notre Dame Stadium, which has a capacity of 77,622.","Yeah, they're pretty good. They get a lot of loyal fans - their stadium holds more than 77,000 people!","Yes, Notre Dame is one of only 15 universities in the United States that plays Division I FBS football and Division I men's ice hockey. "
3486,Vegetarianism,That's quite a long time. Do you eat a lot of protein?,"There are variations of the diet as well: an ovo-lacto vegetarian diet includes both eggs and dairy products, an ovo-vegetarian diet includes eggs but not dairy products, and a lacto-vegetarian diet includes dairy products but not eggs.","Yes, but as an ovo-vegetarian, the majority comes from beans and eggs.","I try to eat a lot of protein, especially when I'm hiking in the Appalachian Trail. It's the longest hiking only trail in the world."
3487,Tupac Shakur,That many? I know he was young when he died? When was that?,"Tupac Amaru Shakur ( ) (born Lesane Parish Crooks; June 16, 1971September 13, 1996), also known by his stage names 2Pac and Makaveli, was an American rapper, poet and actor.","He was born on June 16, 1971 and died September 13, 1996","Shakur died in 1996, he was only 25 years old. He was born in Atlanta, GA."
3488,Marinara sauce,no i too didn't tried adobo sauce but u can try MARINARA SAUCE it will be good,"Marinara (English: ""mariner's"") sauce is an Italian tomato sauce that originated in Naples, usually made with tomatoes, garlic, herbs, and onions.",Now you're sppeaking my language! A good marinara with garlic and onions is the fast lane to flavor town! ,"Marinara sauce sounds good.  I've never tried it before, but I've heard good things about it."
3489,Social anxiety disorder,"Maybe it would be with talk therapy, I think I would prefer that since medication usually have side effects.",Panic attacks can also occur under intense fear and discomfort.,It would be best to see a professional about your Social anxiety disorder. It can lead to panic attacks.,"Yes, talk therapy is a great way to deal with it. It can help reduce the fear and inhibitions at social events."
3490,Odor,How do you get the spray off?,"The terms fragrance and aroma are used primarily by the food and cosmetic industry to describe a pleasant odor, and are sometimes used to refer to perfumes, and to describe floral scent.",You can use  fragrance and aroma to cover it up,I do not like Skunk for for their ability to spray a liquid with a strong unpleasant smell.
3491,Horror film,"Cool! I like supernatural films too, like insidious. Have you seen it? ","Horror films often aim to evoke viewers' nightmares, fears, revulsions and terror of the unknown.","I have, it was good! I love how horror movies aim to evoke fear and terror of the unknown.","I haven't seen it yet, but I know it was made by the same people who made the first film, ""The Shining"". I love that it was based on a true story!"
3492,Entomology,Entomology,"Entomology () is the scientific study of insects, a branch of zoology.","Hi, I am interested int Entomology. the study of insects. It's a branch of zoology.","Entomology is the scientific study of insects, a branch of zoology.  Do you like insects?"
3493,Athletics (physical culture),"Oh wow! That's really all that matters, is the loyalty. True fans will love the team, win or lose.",Athletics has gained significant importance at educational institutions; talented athletes may gain entry into higher education through athletic scholarships and represent their institutions in athletic conferences.,I'm all about loyalty! And I have a lot of respect for the athletes - they are talented and have earned their athletic scholarships through so much hard work and sacrifice. ,That's true! I think it's great that Notre Dame is one of only 15 universities in the US that plays Division I football and ice hockey!
3494,Ice hockey,Ice hockey,North America's National Hockey League (NHL) is the highest level for men's ice hockey and the strongest professional ice hockey league in the world.,I love hockey! NHL Playoffs are almost over. It's the most competitive and exciting hockey in the world! ,"Ice hockey is a contact team sport played on ice, usually in a rink, in which two teams of skaters use their sticks to shoot a vulcanized rubber puck into their opponent's net to score points."
3495,Ballet,"Ballet
I enjoy going to ballet performances, especially with my girlfriend. She used to dance ballet, and her critiques of the performers are hilarious.","Traditional classical ballets usually are performed with classical music accompaniment and use elaborate costumes and staging, whereas modern ballets, such as the neoclassical works of American choreographer George Balanchine, often are performed in simple costumes (e.g., leotards and tights) and without the use of elaborate sets or scenery.",I'll bet! Does she prefer traditional classical ballets or the modern ballets?,Ballet is a type of performance dance that originated during the Italian Renaissance in the fifteenth century and later developed into a concert dance form in France and Russia.
3496,Giant panda,Giant panda,"The giant panda (""Ailuropoda melanoleuca"", ""black and white cat-foot""; , ""big bear cat""), also known as panda bear or simply panda, is a bear native to south central China.",The giant panda is a bear native to south central China. It's so cute.,Giant pandas are so cute! They are native to south central China.  They are also known as panda bear or simply panda.
3497,South Park,"South Park
Have you ever watched South Park before? My husband and boys like it. I have watched it a little with them.",South Park is an American adult animated sitcom created by Trey Parker and Matt Stone and developed by Brian Graden for the Comedy Central television network.,"Yes, I have, it's pretty funny. It's an adult animated sitcom. Matt Stone and Trey Parker created it.","I have not, but I know it is a comedy-drama series on Comedy Central. It's pretty funny."
3498,no_passages_used,Dallas,no_passages_used,I live in Dallas. How about you?,"Have you ever been to Dallas, Texas? It's a big city in the US state of Texas."
3499,The Evil Dead,Me too. Who is your favorite horror film director?,"The Evil Dead is a 1981 American supernatural horror film written and directed by Sam Raimi and executive produced by Raimi and Bruce Campbell, who also stars alongside Ellen Sandweiss and Betsy Baker.",I like Sam Raimi. He directed the Evil Dead which is one of my favorite scary movies.,"I think Wes Craven is my favorite horror film director, I love how he uses the supernatural and supernatural elements to create a sense of dread and dread."
3500,Entomology,What kind of insects do you study?,"At some 1.3 million described species, insects account for more than two-thirds of all known organisms, date back some 400 million years, and have many kinds of interactions with humans and other forms of life on earth.","Well, there are 1.3 million species and they account for two thirds of all known species, dating back 400 million years, so not sure.","I like to study arachnids, myriapods, earthworms, land snails, and slugs."
3501,Cam Newton,That's good. Auburn actually had a scandal a few years back with the quarterback (Cam Newton) getting paid to join the program.,"Newton is the only player in the modern era to be awarded the Heisman Trophy, win a national championship, and become the first overall pick in an NFL draft within a one-year span.","Well, that has been a dark spot at some of the bigger schools. Newton was an amazing player for Auburn though - the only in the modern era to get the Heisman, a national championship, and be drafted as first pick, all in the same year! ","Cam Newton is a great player! I'm sure he's a great person, and I'm glad he didn't get paid to join the program. "
3502,Ice hockey,Wow! I don't know anything about hockey. Please tell me more about it!,"Ice hockey is a contact team sport played on ice, usually in a rink, in which two teams of skaters use their sticks to shoot a vulcanized rubber puck into their opponent's net to score points.","Where do I start?! It's played on ice, with players on skates that try to slap a rubber puck into each other's goals. Sounds funs, huh?!","It's a contact team sport played on ice, usually in a rink, in which two teams of skaters use their sticks to shoot a vulcanized rubber puck into their opponent's net to score points. "
3503,Ballet,"I'll have to ask her, but my guess would be classical. I think they're easier to critique, because modern ballet can be so avant garde and ""do whatever you want.""","Traditional classical ballets usually are performed with classical music accompaniment and use elaborate costumes and staging, whereas modern ballets, such as the neoclassical works of American choreographer George Balanchine, often are performed in simple costumes (e.g., leotards and tights) and without the use of elaborate sets or scenery.",I agree! I really enjoy the elaborate costumes and staging of a traditional classical ballet. It's beautiful!,"That's true! Modern dance is a broad genre of western concert or theatrical dance, primarily arising out of Germany and the United States in the late 19th and early 20th centuries."
3504,Giant panda,"i love pandas, they are so cute","It is easily recognized by the large, distinctive black patches around its eyes, over the ears, and across its round body.",With those black patches around it's eyes and ears and across that round body. I wish I could actually hug one of them,"The giant panda is easily recognized by the large black patches around its eyes, over the ears, and across its round body."
3505,South Park,It is really funny. There are some parts not appropriate for children though.,"Much like ""The Simpsons"", ""South Park"" uses a very large ensemble cast of recurring characters and became infamous for its profanity and dark, surreal humor that satirizes a wide range of topics towards a mature audience.","That's very true. It does have profanity and there is a dark humor to it, so usually for mature audiences.","Yes, there are some parts that aren't appropriate for children. It's not for everyone, but it's still pretty funny. Matt Stone and Trey Parker are great."
3506,Dallas,I live just above you in Oklahoma! How is it there?,Dallas () is a city in the U.S. state of Texas.,Hot :P Dallas is also a city in Texas,I love it there! It's a great place to live. It's one of the fastest growing cities in the US.
3507,The Evil Dead,I haven't seen Evil Dead. What is it about?,"After they find an audiotape that releases a legion of demons and spirits, members of the group suffer from demonic possession, leading to increasingly gory mayhem.","Its about a group of college kids who are vacationing in an isolated cabin in the woods, they find an audio tape that releases a legion of demons and chaos ensues!",It's about a group of people who travel to a remote area of the United States and encounter a zombie apocalypse.
3508,Entomology,Do you study their behavior?,"Entomology is rooted in nearly all human cultures from prehistoric times, primarily in the context of agriculture (especially biological control and beekeeping), but scientific study began only as recently as the 16th century.","Yes, its rooted in almost all human cultures, mostly to do with agriculture, but scientific study began in the 16th century","Yes, I study the behavior of insects. It's rooted in nearly all human cultures from prehistoric times, primarily in the context of agriculture."
3509,Work–life balance,Work–life balance,"In the United States, this phrase was first used in 1986.","The expression ""work-life balance"" wasn't used until 1986 in America, but everyone is using it these days.",Have you ever had a hard time finding a good work-life balance? I am a single parent and I struggle to balance work and family life.
3510,Street hockey,It does sound like fun! ,"Street hockey (also known as dek hockey, ball hockey, and in some parts of Canada road hockey) is a variation of the sport of ice hockey where the game is played outdoors on foot, or with inline or roller skates using a ball or puck.","Obviously, finding ice to play on can be hard, but playing outdoors on foot or on roller skates is a popular option.","It is! It's also the most popular winter sport in Canada, central and eastern Europe, the Nordic countries, Russia, and the United States."
3511,Ballet,"Yeah it is! So much of the story can be told before you even look at the movements of the dancers, because of makeup and costuming.","A well-known example of this is ""The Nutcracker"", a two-act ballet originally choreographed by Marius Petipa and Lev Ivanov with a music score by Pyotr Ilyich Tchaikovsky.",I totally agree! Have you ever seen The Nutcracker? I think that is my all-time favorite ballet. It doesn't feel like Christmas until I've seen it.,"I agree! Costuming is a huge part of ballet, too. It's a big part of the choreography, too, because the dancers have to be able to move in a way that looks natural to the audience."
3512,Giant panda,yea hopefully they wont maul me,"In captivity, they may receive honey, eggs, fish, yams, shrub leaves, oranges, or bananas along with specially prepared food.","I always think of them eating bamboo, but when in captivity they can get things like honey, eggs, fish, yams, oranges and bananas. They eat pretty well at least.","I'm sure they won't. They are carnivores and their diet is 99% bamboo. They can eat other grasses, wild tubers, or even meat in the wild."
3513,South Park,I think that's why I never really got into it. I could do without all the cursing. It has gotten some high ratings though.,"The show revolves around four boys—Stan Marsh, Kyle Broflovski, Eric Cartman, and Kenny McCormick—and their bizarre adventures in and around the titular Colorado town.","Yes, and I've never been very tight on censoring my children's tv, unless extreme. But, they enjoy the characters of Stan, Kyle, Eric and Kenny very much.","Yes, it is. It's one of Comedy Central's highest rated shows, and is slated to air new episodes through 2019."
3514,Dallas,Yes I know! So what is good about Dallas then?,Dallas is one of the fastest-growing cities in the United States.,"Well, Dallas is one of the fastest growing population centers in the entire USA","It is the most populous city in the Dallas–Fort Worth metroplex, the fourth-largest metropolitan area in the country at 7.3 million people"
3515,Art,"Art
I love a variety of art from impressionistic to realism. I am an artist myself as well.  Do you enjoy things like that?","In their most general form these activities include the production of works of art, the criticism of art, the study of the history of art, and the aesthetic dissemination of art.","I am not a fan but I follow up some information about art from production of works of art, the criticism of art, the study of the history of art, and the aesthetic dissemination of art.","Yes, I do.  I enjoy painting, drawing, sculpture, architecture, music, and poetry."
3516,John S. Clark,Who are some well known entomologist's?,John S. Clark (21 March 1885 – 1 June 1956) was a Scottish-born Australian entomologist and myrmecologist known for his study of Australian ants.,I think John Clark a Scottish entomologist was famous for his study of Australian ants.,"I'm not sure, but there are a lot of well known ones, such as Charles Darwin."
3517,Work–life balance,i had no idea. i dont hear it very often,"The expression ""work–life balance"" was first used in the United Kingdom in the late 1970s to describe the balance between an individual's work and personal life.",The expression actually has been around since the 1970s in the UK. What do you suppose makes for good work-life balance?,"Yes, it's a controversial topic, but it's been around for a long time. It was first used in the United States in 1874 when Massachusetts enacted a law which limited the amount of time that women and children could work each week."
3518,Street hockey,I will have to introduce hockey to my 6 year old son! He loves playing outside.,Both ball and puck are typically designed to be played on non-ice surfaces.,"It's the same general idea as ice hockey, but you can use a ball as well as a puck when playing street hockey. I played it all the time when I was a kid!","That's a great idea! Hockey is the most popular winter sport in Canada, central and eastern Europe, Russia, Scandinavia, and the United States. It's also popular in Belarus, Croatia, the Czech Republic, Finland, Latvia, and Russia!"
3519,Ballet,"Of course, it's a ballet staple. We see it every year around the holidays. Any other favorites?",Ballets are choreographed and performed by trained ballet dancers.,I'd have to put Swan Lake high up on my favorite list too. It is so well choreographed and is usually performed by top notch trained ballet dancers. ,"I love Sleeping Beauty, too! It's one of my favorite ballets of all time. It was written by Tchaikovsky in the early 1900s."
3520,Giant panda,wow so no meat huh,"Giant pandas in the wild will occasionally eat other grasses, wild tubers, or even meat in the form of birds, rodents, or carrion.","The ones in the wild will eat birds, rodents or carrion.","Yes, they don't eat meat, but they will occasionally eat other grasses, wild tubers, or even meat in the form of birds, rodents, or carrion."
3521,South Park,"They are some cute little kids, but do some really crazy things.","It debuted in August 1997 with great success, consistently earning the highest ratings of any basic cable program.","That's for sure! It came out in 1997, and done very well since. Like you said, high ratings.","Yes, and I've never been very tight on censoring my children's tv, unless extreme. But, they enjoy the characters of Stan, Kyle, Eric and Kenny very much."
3522,Dallas,It is? Any reason for this or what?,"From 2010 to 2016, Dallas recorded the highest net domestic migration in the country, in excess of 300,000.","Well, in part, it's due to domestic migration. Over 300,000 people migrated there from 2010 to 2016","Well, Dallas is the most populous city in the Dallas–Fort Worth metroplex, the fourth-largest metropolitan area in the country at 7.3 million people"
3523,History of painting,You're not a fan of any art at all? Art is all around you. It doesn't have to be something just in a museum.  I love to paint abstract things from my own imagination.,"The history of painting reaches back in time to artifacts from pre-historic humans, and spans all cultures.",Maybe I can say i have a little attraction  for painting because The history of painting reaches back in time to artifacts from pre-historic humans,"I am not a fan but I follow up some information about art from production of works of art, the criticism of art and the study of the history of art."
3524,Sibling,"Fertility factor (demography)
I grew up in a big family with 6 other siblings.  What about you?",A full sibling is a first-degree relative.,a full siblings is a first degree relative,"I do not have any siblings, but I would love to have a big family. I would like to know more about the fertility factor (demography)"
3525,Flextime,i think having enough free time for yourself and family i more important than working your life away,"Flextime (also spelled flexitime [British English], flex-time) is a flexible hours schedule that allows workers to alter workday start and finish times.","I agree. It may be that flextime, which helps people adjust the times of their work days might help.","I agree. I think it's important to have a good work-life balance, but also to have time for family and friends as well."
3526,Dance,"Dance
Dancing is such a fun activity, though I'm not very good at it. Are you?","This movement has aesthetic and symbolic value, and is acknowledged as dance by performers and observers within a particular culture.",I do like to dance! Dancing has symbolic cultural meaning across the world,"I'm not very good at it either, but I do enjoy it. It is a performing art form consisting of purposefully selected sequences of human movement."
3527,Ballet,Swan Lake is pretty good too. You should look up La Bayadere sometime. It'll blow your mind!,Ballet () is a type of performance dance that originated during the Italian Renaissance in the 15th century and later developed into a concert dance form in France and Russia.,"Thanks for the recommendation! I definitely will! Ballet has been around since the Italian Renaissance in the 15th century, yet it continues to mesmerize people all over the world. I can only see it becoming more popular than it is now.","Yeah, it's pretty good too. It was composed by Pyotr Ilyich Tchaikovsky in 1875-76. It's a great piece of work."
