,topic,last_sentence,checked_sentence,eval_label,generated_sentence
2612,Swimming (sport),Maybe if I get good enough I can enter some swimming competitions!,"In addition to these individual events, four swimmers can take part in either a freestyle or medley relay.",If you practice the different styles of swim you can partake in either freestyle or a medley relay. ,"You should be good enough. In Canada and Mexico there has been a call for swimming to be included in the public school curriculum, which has been implemented slowly in a few schools. "
2613,Whole Foods Market,"Oh wow so its pretty recent, Neato! Ive always wondered how whole foods was able to keep such healthy foods though, its pretty fascinating. ",It has 473 stores in North America and the United Kingdom.,It's crazy how they grew. They have 473 stores in North America and the UK,"They are the only USDA Certified Organic grocer in the United States, so they are popularly known for their organic selections."
2614,Reading (process),Reading (process),"There are no concrete laws in reading, but rather allows readers an escape to produce their own products introspectively.",I love reading. I feel that it gives me an escape.,I love to read. It is a complex cognitive process of decoding symbols to derive meaning. It's a great way to share information and ideas.
2615,Body piercing materials,Are there any risks you should be concerned about before deciding to get a body piercing?,The Association of Professional Piercers has developed safety standards for body jewelry based on research and historical experience.,It helps that the Association of Professional Piercers has developed safety standards.,"You should be aware that nipple and genital piercing have also been documented globally, so you could be at risk. "
2616,Vegetarianism,What are some reasons to try this?,"Other motivations for vegetarianism are health-related, political, environmental, cultural, aesthetic, economic, or personal preference.","Well some people chose this for political, environmental, cultural, economic, etc. while others are advocating for animal rights.","Well, many people object to eating meat out of respect for sentient life. So there are ethical motivations."
2617,Mercedes-Benz S-Class,How much did that cost?,All models built in Mexico or sold in the United States are only available in long wheelbase.,"It was 80,000 and built in Mexico.","I'm not sure, but I know it was designed by Ferdinand Porsche before he left to found his own company."
2618,Phonograph record,"Thats right, thats another term for it. Its an analog sound storage medium.","At first, the discs were commonly made from shellac; starting in the 1950s polyvinyl chloride became common.",Yes its a flat disc were commonly made from shellac in 1950s,"At first, the discs were commonly made from shellac; starting in the 1950s polyvinyl chloride became common."
2619,Korn,That is a nice style! Have they won any awards or prizes?,Korn was formed by three of the members of the band L.A.P.D.,The band was formed by 3 members of LAPD,"No but they have released two major-label studio albums, two EPs, and a self-released demos collection."
2620,no_passages_used,"Tokyo
I just moved to LA from Tokyo. Both are big cities, but LA is really pretty!",no_passages_used,"It is, Tokyo though is the best, Ive lived here for all my life and im also a local guide, Is there anything you'd like to know about it?","I've never been to LA, but I've been to Tokyo, which is a big city."
2621,Kindergarten,"Kindergarten
The beginning of school for most kids","Kindergarten (; from German , which literally means ""garden for the children"") is a preschool educational approach traditionally based on playing, singing, practical activities such as drawing, and social interaction as part of the transition from home to school.","Hey. Kintergarten is usually the first experience kids have  with schooling. They play, sing, draw, and get their basic skills for schooling from it.",It's the first year of formal schooling and not part of the pre-school system as it is in the rest of the world: Kindergarten
2622,no_passages_used,Do you know when Humans started reading?. I mean the history of reading and how it started,no_passages_used,"I am not sure about the history of reading, do you know much about it?","I don't, but I do know that the earliest history of books actually predates what would conventionally be called ""books"" today and begins with tablets, scrolls, and sheets of papyrus."
2623,Body piercing,Who holds the Guinness World Record for most body piercings?,Nose piercing is documented as far back as 1500 BC.,Not too sure but I can tell you that nose piercing is documented back to 1500 BC.,I'm not sure but the modern record has been vitiated with the 20th-century inventions of piercing enthusiast Doug Malloy.
2624,Vegetarianism,I don't know if I could live without eating meat though.,"There are variations of the diet as well: an ovo-lacto vegetarian diet includes both eggs and dairy products, an ovo-vegetarian diet includes eggs but not dairy products, and a lacto-vegetarian diet includes dairy products but not eggs.","Me too.  There are variations of the diet where eggs and dairy can be included, but I need a steak now and then lol.","I don't think I could, but I know some people who do it for health-related reasons."
2625,Mercedes-Benz S-Class,That is expensive!,"As in previous iterations, the W221 S-Class is sold in standard and long-wheelbase versions; I4, V6, V8, V12, diesel and hybrid powertrains are offered.",Yeah It was just the V8 version too which is the smallest.,"It was built in Mexico and has a price tag of $200,000 to $300,000."
2626,Shellac,What is shellac? I've never heard of it.,Shellac was once used in electrical applications as it possesses good insulation qualities and it seals out moisture.,shellac was once used in electrical applications,"Shellac is a resin secreted by the female lac bug, on trees in the forests of India and Thailand."
2627,Korn,That is interesting. What were their names?,"Their debut album, ""Korn"", was released in 1994, followed by ""Life Is Peachy"" in 1996.",Their first Album is called  Life Is Peachy and it was released in 1996.,"The band was formed by 3 members of LAPD and they were called Korn, Korn and Korn"
2628,Tokyo,"Woah neat! I only lived there for a year or so, so I didn't get to see many tourist sites. Do you have any recommendations if I ever go back?",The Greater Tokyo Area is the most populous metropolitan area in the world.,I recommend visiting the greater Tokyo Area as is the most populated metropolitan area and there is plenty of sights to see and things to do. ,"Tokyo was formerly named Edo when ""Shōgun"" Tokugawa Ieyasu made the city as his headquarters in 1603."
2629,Kindergarten,"Yes, most kids start at six when entering.","Today, the term is used in many countries to describe a variety of educational institutions and learning spaces for children ranging from two to seven years of age, based on a variety of teaching methods.","Six is the entry age in a lot of places, but some countries start children at 2 years old, and others as old as 8.","The first kindergarten in the US was founded in Watertown, Wisconsin in 1856 and was conducted in German by Margaretha Meyer-Schurz."
2630,Reading (process),Oh no. I am curious to learn about reading from you,"There are no concrete laws in reading, but rather allows readers an escape to produce their own products introspectively.","I know that reading has no concrete laws, and it is left primarily to the reader to produce their own opinion and thoughts.",It is a process of reading. It is the same as writing. It takes a lot of practice.
2631,Reading (process),Reading (process),"Reading is a means of language acquisition, communication, and of sharing information and ideas.",One of my favorite hobbies is reading because it allows me to explore new ideas?  How about you?,I love to read. It is a complex cognitive process of decoding symbols to derive meaning. It's a great way to share information and ideas.
2632,no_passages_used,My go-to is cheeseburgers.,no_passages_used,Well this conversation has made me hungry.  I'm probably going to have a cheeseburger today myself.,"Cheeseburgers are so good.  They are also recommended for all stages of life including during infancy and pregnancy by the American Academy of Nutrition and Dietetics, Dietitians of Canada, and the British Dietetic Association."
2633,Orange juice,Orange juice,"Orange juice is the liquid extract of the fruit of the orange tree, produced by squeezing oranges.",I love orange juice from fresh squeezed oranges.,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Do you like orange juice?"
2634,Shellac,Does it come from a tree. The vinyl's seem more of a plastic than anything so I assume it must be some sort of rubber.,"Shellac is a resin secreted by the female lac bug, on trees in the forests of India and Thailand.","No its a resin secreted by the female lac bug, on trees in the forests in india and thailand","Yes its a flat disc with an inscribed, modulated spiral groove. It is also known as a gramophone record"
2635,Beach,Beach,A beach is a landform alongside a body of water which consists of loose particles.,"Beaches are really cool places, the landforms and water bodies are great",Have you ever been to the beach? It's a place where people go to relax and enjoy the sun.
2636,Asakusa,Awesome! Any specific sites I should check out? My friend told me I should check out Asakusa. ,"Kuramae was a district of storehouses for rice, which was then used as payment for servants of the feudal government.","Ah yes Asakusa, thats a great place to get some rice, They are great because they pay their servants a fair wage and I support fair wages in Japan. ","I would recommend Asakusa, it is located in southwestern Ibaraki Prefecture, Chikusei is located on the west side of Mount Tsukuba and is bordered by Tochigi Prefecture to the north."
2637,Alphabet,kids will learn the sounds of the alphabet.,"This is in contrast to other types of writing systems, such as syllabaries (in which each character represents a syllable) and logographies (in which each character represents a word, morpheme, or semantic unit).","That's true. And in countries where the native language is based on the syllable, they can learn syllabaries and logographies.","Yes, that is a good idea. Kindergarten is a great way for kids to learn basic skills for schooling."
2638,Reading (process),So what the meaning I make  about  what I read is what it is?,"Like all languages, it is a complex interaction between the text and the reader which is shaped by the reader’s prior knowledge, experiences, attitude, and language community which is culturally and socially situated.","Yes, reading is a complex interaction between the reader and the text. This can be influenced by the reader's past experiences.","Well, I know that reading has no concrete laws, and it is left primarily to the reader to produce their own opinion and thoughts."
2639,Hobby,"I love to read, I don't know that everything I read helps me explore new ideas though.","A hobby is a regular activity that is done for enjoyment, typically during one's leisure time.",Well no not always but it is a hobby for me and I do it for enjoyment when I have time to myself.  ,"I agree.  I find that the more complex the story, the more I want to read it.  "
2640,Broccoli,"Broccoli
I think broccoli is disgusting","Broccoli has large flower heads, usually green in color, arranged in a tree-like structure branching out from a thick, edible stalk.","Oh really? Is it the green color, the tree-like shape, or the thick edible stalk?",Broccoli is an edible green plant in the cabbage family whose large flowering head is eaten as a vegetable.
2641,Orange juice,Orange is so tasty and healthy!,"In American English, the beverage name is often abbreviated as ""OJ"".","Yup, a glass of OJ really hits the spot in the morning- the american version of the name.","It comes in several different varieties, including blood orange, navel oranges, valencia orange, clementine, and tangerine."
2642,Polyvinyl chloride,Wow that is amazing how someone had the notion of creating vinyl's from a bug. Polyvinyl chloride became more common though in the 1950's.,PVC comes in two basic forms: rigid (sometimes abbreviated as RPVC) and flexible.,Yes PVC is two basic forms:rigid and flexiable,"It is processed and sold as dry flakes (pictured) and dissolved in alcohol to make liquid shellac, which is used as a brush-on colorant, food glaze and wood finish."
2643,Beach,ya very cool place,"The particles composing a beach are typically made from rock, such as sand, gravel, shingle, pebbles, or cobblestones.",The beaches are covered in pebbles and shingles and gravel and sand,"The particles composing a beach are typically made from rock, such as sand, gravel, shingle, pebbles"
2644,no_passages_used,Interesting. Is Asakusa famous for its rice or something?,no_passages_used,Well not only is it a temple but there is some very great restaurants at that location that I know of that serve to the public. ,"I dont think its famous for rice, but I do know that they have a fair wage law in Japan and I support it. "
2645,Academic dress,Kids will graduated from kinder into first grade with cap and gown.,"Contemporarily, it is commonly seen only at graduation ceremonies, but formerly academic dress was, and to a lesser degree in many ancient universities still is, worn daily.","The cap and gown is common at graduations nowadays, but it used to be used daily in academic settings.","That's true. The first kindergarten in the US was founded in Watertown, Wisconsin in 1856 and was conducted in German by Margaretha Meyer-Schurz."
2646,Armadillo,Armadillo,"The word ""armadillo"" means ""little armoured one"" in Spanish.",Armadillo means little armoured one in Spanish - I think they are kinda cute.,I love armadillos! They are native to Mexico and are very colorful! Do you like them?
2647,History of American newspapers,Do you like to read books? Newspapers/magazines or other publications?,The history of American newspapers begins in the early 18th century with the publication of the first colonial newspapers.,"Yes newspapers have been around since the 18th century, I really look to them for national news.","Yes I do, I like to read the New York Times, the Washington Post, and the Wall Street Journal."
2648,Broccoli,It's just so bitter.,Broccoli is often boiled or steamed but may be eaten raw.,Well it is bitter if you eat it raw but if you cook it it will become less bitter.,"Oh really? It's the large flowering head that makes it so bad to eat. I'm sure you can boil it or steam it, or even eat it raw."
2649,Simply Orange Juice Company,My favorite brand of orange juice is Simply Orange.  How about you?,"The Simply Orange Juice Company is a company in Apopka, Florida, that was founded in 2001 and is a brand of The Coca-Cola Company.","Yes, it's great. It was founded in 2001 in Florida.","Yes, I love the blood orange, navel oranges, valencia orange, clementine, and tangerine."
2650,No-kill shelter,"Animal shelter
I think animal shelters are the best places to adopt animals","As a benchmark, at least 90% of the animals entering the shelter are expected to be saved.","Indeed and I fully support no kill shelters, I love how that at least 90% of the animals going into the shelter are expected to be saved or adopted. It really warms my heart. ","I agree, it is a place where stray, lost, abandoned or surrendered animals, mostly dogs and cats, and sometimes sick or wounded wildlife are kept and rehabilitated."
2651,Beach,ya the beaches are very covered,"Wild beaches, also known as undeveloped or undiscovered beaches, are not developed in this manner.",Wild beaches are great with their no man made structures as well,"Yes, the beaches are covered in pebbles and shingles and gravel and sand. "
2652,Tokyo,"I'm a foodie, so I'm definitely down to try any restaurants in Tokyo!",It is the seat of the Emperor of Japan and the Japanese government.,"If you go you have to see the Emperor of Japan and the Japanese government, Visiting them van give you a better understanding of the country. ","I would recommend trying out a lot of different types of food, there are so many different cuisines to try. "
2653,Etiquette,Kids will have learned the social etiquette. It's great.,"Etiquette ( or , ) is a code of behavior that delineates expectations for social behavior according to contemporary conventional norms within a society, social class, or group.",Etiquette might be one of the most important skills. Social expectations for behavior help a child fit in with society.,That's true. The formalization of these arrangements emerged in the nineteenth century with the establishment of kindergartens for educational purposes and day care centers.
2654,Armadillo,"They absolutely are, and SO strong, I once was riding my bike and one booked out of the bushes in front of me, my bike ran over it and it wasn't even phased!","The Chlamyphoridae and Dasypodidae are the only surviving families in the order, which is part of the superorder Xenarthra, along with the anteaters and sloths.",I didn't realize they were in the same family as anteaters and sloths.,"That's pretty cool! I've never seen one, but I know they are native to Central and South America."
2655,The Washington Post,"I'm not one for reading actual newspapers but I do like reading news articles online from the Washington Post, New York Times, etc. There are a few magazines I enjoy reading as well.","The newspaper's slogan states, ""Democracy dies in darkness"".","The Washington Post is one of my favorites, I can never forget the slogan ""democracy dies in darkness"".  It is so true.","That's cool, do you have a favorite newspaper?  I really like the New York Times."
2656,Broccoli,It's mush if it's cooked.,"Broccoli resembles cauliflower, which is a different cultivar group of the same species.","You can roast it too! Broccoli is really similar to cauliflower, which is a different species.","Yes, it is mush. It is a member of the cabbage family and is eaten as a vegetable."
2657,Blue,Blue,"Blue is one of the three primary colours of pigments in painting and traditional colour theory, as well as in the RGB colour model.",I really like the color blue? It is one of the three primary colors in paintings,"Blue is one of the three primary colours of pigments in painting and traditional colour theory, as well as in the RGB colour model."
2658,Animal shelter,Oh that is so lovely. I got both my kittens from shelters.,Some shelters even have sick tropical animals.,"Aww thats great, Ive seen some shelters that even have sick tropical animals believe it or not. Like Parrots and monkeys. ","That is so sweet of you to do that, I know that in Europe, of 30 countries included in a survey, all but four (Czech republic, Germany, Greece, and Italy) permitted the killing of healthy stray dogs. "
2659,Beach,yes wild beaches are very great,"Although the seashore is most commonly associated with the word ""beach"", beaches are also found by lakes and alongside large rivers.",Beaches dont have to be the sea or ocean either it can be a lake or river,Wild beaches are great with their no man made structures as well as the natural beauty of the water bodies
2660,Museum,Museum,"A museum ( ; plural musea or museums) is an institution that cares for (conserves) a collection of artifacts and other objects of artistic, cultural, historical, or scientific importance.",I like to visit museums. That is where a collection of artifacts or other objects of historical importance are kept for public display.,"I love going to museums. They are institutions that care for artifacts and other objects of artistic, cultural, historical, or scientific importance."
2661,Travel,Travel,Travel can also include relatively short stays between successive movements.,"I like traveling, especially when I can do short stays.",I love to travel. I love to see new places and experience new things. Do you like to travel?
2662,Armadillo,"Really?! This is new s to me too, although it makes absolute sense.","About nine extant genera and 21 extant species of armadillo have been described, some of which are distinguished by the number of bands on their armour.",And the different species of the armadillo are distinguished by the number of bands on their armour.,I didn't realize they were in the same family as anteaters and sloths.  I think they are so cute.
2663,no_passages_used,"Wow, yes that is a great slogan. What part of a newspaper do you enjoy reading the most?",no_passages_used,I like to read the opinion section after I read the national news so I get perspectives of different people.  How about you?,I like to read general interest newspapers because they feature articles on national and international news as well as local news.
2664,Broccoli,"Hmm, maybe I should try that","Since the time of the Roman Empire, broccoli has been considered a uniquely valuable food among Italians.",You should! Broccoli is considered a valuable food among Italians,"You can also boil it, steam it, or even eat it raw if you like it that way."
2665,Blue,"Blue is one of my favorite colors as well, but purple is my favorite.","Most blues contain a slight mixture of other colors; azure contains some green, while ultramarine contains some violet.",Pink is my favorite.  most blues contain a mixture of other colors.  Azure contains some green while ultramarine contains some violet,It lies between violet and green on the spectrum of visible light. It is a beautiful color. 
2666,Animal shelter,Wow. I didn't know that. Any other cool info I should know?,"However, many individual states do regulate shelters within their jurisdiction.","Well I know something thats sad is that many states dont even regulate shelters within their own jurisdiction, which means poor care to the animals there, I just wish we had more regulation to have better care for animals. ",Well there are more than 1.5 million living animal species have been domesticated. So there are a lot of animals to choose from. 
2667,Mike Trout,Mike Trout,"Michael Nelson Trout (born August 7, 1991) is an American professional baseball center fielder for the Los Angeles Angels of Major League Baseball (MLB).",My favorite baseball player is Mike Trout with the LA Angels.,I really like Mike Trout. He is a professional baseball player from the Los Angeles Angels of Anaheim.
2668,Museum,"I love museums also, my local museum is very cool.","There are many types of museums, including art museums, natural history museums, science museums, war museums, and children's museums.","What kind of museum is it? There are many types, including art, history, science, was and children's museums.","The largest museums are located in major cities throughout the world, while thousands of local museums exist in smaller cities, towns and rural areas."
2669,Fort Munro,I have a hard time finding actual things to do in other places.,It attracts many people for short stays during the hot summer.,Have you tried going to Fort Munro? It's good for short stays when the summer's hot.,I agree. I like to go to new places and try new things. I also like to see new places.
2670,Trumpet,Trumpet,"Trumpet-like instruments have historically been used as signaling devices in battle or hunting, with examples dating back to at least 1500 BC; they began to be used as musical instruments only in the late 14th or early 15th century.",Trumpet-like instruments have historically been used as signaling devices,A trumpet is a brass instrument commonly used in classical and jazz ensembles. Have you ever played one?
2671,Dog,Dog,"The domestic dog (""Canis lupus familiaris"" or ""Canis familiaris"") is a member of the genus ""Canis"" (canines), which forms part of the wolf-like canids, and is the most widely abundant terrestrial carnivore.",I have a dog as a pet and it is my favorite animal. Dogs are apart of the Canis genus. ,"I love dogs, they are man's best friend.  Do you have a dog?  They vary widely in shape, size and colors."
2672,Bank teller,"Bank teller
I'm currently working as a bank teller, it's ok.",A bank teller (often abbreviated to simply teller) is an employee of a bank who deals directly with customers.,I've been a bank teller for 20 years!  I love being the one that deals directly with customers!  People are awesome!,"That's great! Tellers typically work from a station, usually located on a teller line."
2673,Blue,It's interesting how we don't even realize how many colors make up our favorite colors!,Distant objects appear more blue because of another optical effect called atmospheric perspective.,I actually have blue eyes.  I read that an optical effect called Tyndall scattering explains blue eyes,The clear daytime sky and the deep sea appear blue because of an optical effect known as Rayleigh scattering.
2674,no_passages_used,Absolutely. All animals should be well taken care of.,no_passages_used,I agree all animals should be given equal care no matter what. Ive some shelters where the poor animals cages look like they havent been cleaned in months and the animals has to sleep on its own feces. That breaks my heart more than you know. ,"Well I know something thats sad is that many states dont even regulate shelters within their own jurisdiction, which means poor care to the animals there, I just wish we had more regulation to have better care for animals. "
2675,Mike Trout,Nice.  I have always been a big Atlanta Braves fan,"Trout is a six-time MLB All-Star, and received the American League (AL) Most Valuable Player (MVP) award in 2014 and 2016 (finishing second in the 2012, 2013 and 2015 votes).","Cool, Trout is a six-time MLB All-Star. That is impressive.",I love the Atlanta Braves. They are one of the most storied franchises in American sports history.
2676,Museum,It is of the local history of my area. What is your favorite type of museum?,"Amongst the world's largest and most visited museums are the Louvre in Paris, the National Museum of China in Beijing, the Smithsonian Institution in Washington, D.C., the British Museum in London, the National Gallery in London, and Metropolitan Museum of Art in New York City.","My favorite museum is the Air and Space museum, part of the Smithsonian Institution in Washington, D.C.",My favorite type of museum is a public museum. They make items available for public viewing through exhibits that may be permanent or temporary.
2677,Fort Munro,"Oh no, what can I do there?","The people of Fort Munro are nomads, especially of the Leghari tribe.","You can meet people from the Leghari Tribe, who are nomads.","Well, Fort Munro is a national park, so there's a lot to do there. It's also a UNESCO world heritage site."
2678,"History of primitive, ancient Western and non-Western trumpets","Please tell me more about this, you've piqued my interests","The chromatic trumpet of Western tradition is a fairly recent invention, but primitive trumpets of one form or another have been in existence for millennia; some of the predecessors of the modern instrument are now known to date back to the Neolithic era.",The chromatic trumpet of Western tradition is a fairly recent invention,They began to be used as musical instruments only in the late 14th or early 15th century.
2679,Origin of the domestic dog,I'm more of a cat person!  What kinds of dogs are popular pets?,"The archaeological record shows the first undisputed dog remains buried beside humans 14,700 years ago, with disputed remains occurring 36,000 years ago.","I would think retrievers and labs. Also there is archaeological record showing dog remains buried next to humans 14,700 years ago.","They vary widely in shape, size and colors. Cats are the most popular breed.   "
2680,Bank teller,Sometimes it can be fun and sometimes a headache,"In some places, this employee is known as a cashier or customer representative.","Yeah, but that goes with the territory of being a customer representative - but I find that most people are great!","Yes, it can be!  It requires you to be friendly and interact with the customers, providing them with information about customers' accounts and bank services."
2681,Chef,"Chef
Hey, do you know anyone that is a Chef?","Underneath the chefs are the ""kitchen assistants"".",Underneath the chefs are the kitchen assistants. I know a few. Do you?,"Yes, I have a friend that is a trained professional cook who is proficient in all aspects of food preparation, often focusing on a particular cuisine."
2682,Animal shelter,"Maybe more volunteers would help with this, along with regulation",The law was enacted in response to the inhumane treatment of companion animals by a pet store chain in Atlanta.,There is a new law that was enacted in response to the inhumane treatment of companion animals by a pet store chain in Atlanta some time ago. IO just wish other places took the same steps to stop the bad treatment of animals. ,"I agree, I think more volunteers would help with that as well. It would be nice to have a place that only euthanizes sick animals, and any animal that is not claimed quickly enough by a previous or new owner. "
2683,no_passages_used,That is very impressive.  Are the Angels a good team,no_passages_used,Yeah they are pretty decent. They used to be called the Anaheim Angels.,The Angels are pretty good. They have the best record in the American League at 60-38.
2684,Veganism,"Veganism
Veganism is something that I respect but at the same time I just couldn't do it myself.","Veganism is both the practice of abstaining from the use of animal products, particularly in diet, and an associated philosophy that rejects the commodity status of animals.",Veganism is not using either animal products or eating animal products and i dont care for it,"That's understandable. I'm a dietary vegan, so I don't eat any animal products. "
2685,Leghari tribe,Do they still travel to this day?,The Leghari people dwell in all four provinces of Pakistan and other parts of the world as well.,"Yes, they live in all four provinces of Pakistan, but have also gone all over the world.","I'm not sure, but they are polytheistic and have their own gods. I'm sure they travel a lot."
2686,"History of primitive, ancient Western and non-Western trumpets",What does that sound like would you say?,"The earliest of these primordial trumpets were adapted from animal horns and sea shells, and were common throughout Europe, Africa, India and, to a lesser extent, the Middle East.","Primordial trumpets were adapted from animal horns and sea shells,",The trumpet is a brass instrument commonly used in classical and jazz ensembles. It is played by blowing air through nearly-closed lips
2687,Dog health,Wow!  How long do pet dogs usually live?,"Dogs are susceptible to various diseases; similarly to humans, they can have diabetes, epilepsy, cancer, or arthritis.","Depends on the breed but dogs are susceptible to different diseases like cancer, diabetes, and epilepsy.","I am not sure, but I do know that walking a dog can provide both the human and the dog with exercise, fresh air, and social interaction."
2688,Bank teller,"You're right, it's not bad most of the time","Of these, 1 out of 4 worked part-time.","Are you full time or part time?  Interestingly, 1 out of 4 are part-time tellers.",That's good to hear!  I've heard that being a bank teller can be stressful at times.
2689,California Culinary Academy,Yea.  I have two friends who went to culinary school.  ,"It is located in San Francisco, California.","The California Culinary Academy is located in San Francisco, CA. Where did your friends go?","The word ""chef"" is derived from the term chef de cuisine which is the director or head of a kitchen."
2690,Hindu,"Hindu
I have been interested in the hindu religion but dont know much about it.","It has historically been used as a geographical, cultural, and later religious identifier for people indigenous to South Asia.","Well the term Hinduism, has historically been used simply to designate people indigenous to South Asia.",Hinduism is a religion originating in the Indian subcontinent. It is very interesting. 
2691,Parenting,"Parenting
Hey I've been curious about parenting so I was wondering if you knew much about it?","Parenting or child rearing is the process of promoting and supporting the physical, emotional, social, and intellectual development of a child from infancy to adulthood.","I sure do. I have a daughter! Basically, parenting is the process of supporting the physical, emotional, social, and intellectual development of a child. ",I know a little bit about it. I know that a parenting practice is a specific behavior that a parent uses in raising a child.
2692,Veganism,"Exactly, that just sounds awful. I love eating meat and drinking milk and all that.",A follower of either the diet or the philosophy is known as a vegan ( ).,the followers of this type of diet is called a vegan.,"Yea veganism is the practice of abstaining from the use of animal products, particularly in diet, and an associated philosophy that rejects the commodity status of animals"
2693,Anxiety disorder,"Anxiety disorder
I was diagnosed with anxiety 3 years ago. Have you dealt with anything like that?","There are a number of anxiety disorders: including generalized anxiety disorder, specific phobia, social anxiety disorder, separation anxiety disorder, agoraphobia, panic disorder, and selective mutism.",There are a number of anxiety disorders. I do suffer from anxiety myself and it can be very debilitating sometimes.,"Yes, I have anxiety disorder. It is a group of mental disorders characterized by significant feelings of anxiety and fear."
2694,Seashell,I don't think it's right that instruments should be made out of creatures or their houses,Empty seashells are often found washed up on beaches by beachcombers.,Empty seashells are often found washed up on beaches,"Yes, but the intention was to distort the voice and produce a harsh, unnatural sound to ward off evil spirits or disconcert one's enemies."
2695,Dog,Were dogs always pets like they are now?  Or were they more for work long ago?,"The dog was the first species to be domesticated and has been selectively bred over millennia for various behaviors, sensory capabilities, and physical attributes.",They were the first animals to be domesticated and have been bred to perform different tasks.,"Yes they were used for hunting, herding, pulling loads, protection, assisting police and military, companionship and, more recently, aiding disabled people and therapeutic roles."
2696,Bank teller,"I'm full time, but there are a lot of part-time tellers ",Most teller jobs require experience with handling cash and a high school diploma.,Do you have a high school diploma?  Most banks require that of their tellers.  Experience handling cash is an asset as well.,That's interesting!  I've heard that part-time tellers are more likely to be women and minorities.
2697,California Culinary Academy,I am not sure.  But that place sounds very fancy.  Have some great chefs gone there?,"Unfortunately in 1999, the California Culinary Academy was sold.","Unfortunately, in 1999, the California Culinary Academy was sold.","I'm not sure, but I do know that the California Culinary Academy is located in San Francisco, CA."
2698,Hindu,Are there a lot of Hindus?,"Hindu () refers to any person who regards themselves as culturally, ethnically, or religiously adhering to aspects of Hinduism.","Well it is tought to specify just how many people would consider themselves Hindu.  Hindu can mean several things, such as just affiliating themselves culturally, ethnically, or lastly religiously.","There are a lot of them. Hinduism is often regarded as the oldest religion in the world, with roots tracing back to prehistoric times, over 5,000 years ago."
2699,Parenting,"Oh really, any basics I should know?",Parenting refers to the intricacies of raising a child aside from the biological relationship.,"Well, there are many intricacies to raising a child. People have different ideas on what is right and what is wrong.","Well, there are a lot of different types of parenting. There's attachment parenting, which is the practice of developing a strong bond with a child. "
2700,Veganism,That makes sense. Anything about  veganism that isn't as commonly known?,Distinctions are sometimes made between several categories of veganism.,There are multiple categories and distinctions of vegans,Ethical vegans are those who not only follow a vegan diet but extend the philosophy into other areas of their lives
2701,Anxiety disorder,"I have generalized anxiety and social anxiety, I'm always surprised at little things that can be big triggers.","There are a number of anxiety disorders: including generalized anxiety disorder, specific phobia, social anxiety disorder, separation anxiety disorder, agoraphobia, panic disorder, and selective mutism.","There are a number of anxiety disorders: such as generalized anxiety disorder, specific phobia, social anxiety disorder, separation anxiety disorder, agoraphobia, panic disorder.","Yes, social anxiety can be triggered by perceived or actual scrutiny from others. It can be very scary."
2702,French Bulldog,French Bulldog,Frenchies were the result in the 1800s of a cross between bulldog ancestors imported from England and local ratters in Paris (France).,"I like French Bulldogs, do you? They were crossed in the 1800s between bulldogs from England and ratters from Paris.",The French Bulldog is a small breed of domestic dog.  Do you have a dog? 
2703,Lepidoptera,"Butterfly
I love butterflies.  Do you?",Lepidoptera ( ) is an order of insects that includes butterflies and moths (both are called lepidopterans).,"I love the Lepidoptera species as a whole, that includes butterflies and moths.","Yes, I love the brightly coloured wings and fluttering flight of the adult butterfly. Do you like them?"
2704,Bank teller,"I do, I got this job after high school","Tellers are considered a ""front line"" in the banking business because they are the first people who a customer sees at the bank.","It's fun being in the ""front line"".  That means I'm the one of the first people that the customer sees when they enter the bank!",That's great!  I'm glad you have that experience.  It's a great skill to have.
2705,Orlando Culinary Academy,That is unfortunate.  I bet there are still great ones out in California though.,"The Academy was established in January 2002 and is located in Orlando, Florida.","The Orlando Culinary Academy was establish in Jan 2002 and is located in Orlando, FL.","I am sure there are. The original school was accredited by The American Culinary Federation, not Le Cordon Bleu."
2706,Hinduism,Oh I did not know that. Anything else you can educate me on about Hinduism?,"Although Hinduism contains a broad range of philosophies, it is linked by shared concepts, recognisable rituals, cosmology, shared textual resources, and pilgrimage to sacred sites.","Well in keeping with our theme, Hinduism contains a broad range of philosophies.  There are many concepts, rituals and pilgramages that are shared amongst different thought processes.","Well Hinduism is often regarded as the oldest religion in the world, with roots tracing back to prehistoric times, over 5,000 years ago."
2707,Breastfeeding,What should I be feeding my child if I were to have one? Any types of food that are really healthy for them?,"Breastfeeding has a number of benefits to both mother and baby, which infant formula lacks.","You always want to breastfeed if possible. It has a lot of benefits to both mother and baby, which formula lacks.","I'm not sure, but I do know that breastfeeding is the natural means by which a baby receives nourishment."
2708,Veganism,Are there? What categories are there then?,"The term ""ethical vegan"" is often applied to those who not only follow a vegan diet but extend the philosophy into other areas of their lives, and oppose the use of animals for any purpose.",Ethical vegans dont follow the diet but do it for ethical reasons,Ethical vegans are those who not only follow a vegan diet but extend the philosophy into other areas of their lives
2709,Social anxiety disorder,I have had panic attacks in the past but thankfully they have lessened recently. I also have OCD which can compound my anxiety.,"Stammering may be present, along with rapid speech.",I have social anxiety. It is not fun to go in public and can be triggered by anything.,"Yes, OCD is a form of anxiety disorder. It can be triggered by many different things, such as stress."
