,topic,last_sentence,checked_sentence,eval_label,generated_sentence
2694,Seashell,I don't think it's right that instruments should be made out of creatures or their houses,Empty seashells are often found washed up on beaches by beachcombers.,Empty seashells are often found washed up on beaches,They began to be used as musical instruments only in the late 14th or early 15th century.
2695,Dog,Were dogs always pets like they are now?  Or were they more for work long ago?,"The dog was the first species to be domesticated and has been selectively bred over millennia for various behaviors, sensory capabilities, and physical attributes.",They were the first animals to be domesticated and have been bred to perform different tasks.,"I think they were originally used for hunting and gathering but now they are mostly used as family pets. They are also used as service dogs in hospice, treatment for depression, and in Assisted Living."
2696,Bank teller,"I'm full time, but there are a lot of part-time tellers ",Most teller jobs require experience with handling cash and a high school diploma.,Do you have a high school diploma?  Most banks require that of their tellers.  Experience handling cash is an asset as well.,"Tellers typically work from a station, usually located on a teller line.  Most stations have cash drawers, receipt validator/printers, proof work sorters, and paperwork used for completing bank transactions."
2697,California Culinary Academy,I am not sure.  But that place sounds very fancy.  Have some great chefs gone there?,"Unfortunately in 1999, the California Culinary Academy was sold.","Unfortunately, in 1999, the California Culinary Academy was sold.","I am not sure about that, but I do know that it is a privately owned, for-profit, accredited trade school located in Portland, Oregon, United States."
2698,Hindu,Are there a lot of Hindus?,"Hindu () refers to any person who regards themselves as culturally, ethnically, or religiously adhering to aspects of Hinduism.","Well it is tought to specify just how many people would consider themselves Hindu.  Hindu can mean several things, such as just affiliating themselves culturally, ethnically, or lastly religiously.","Yes, there are a lot of Hindus in South Asia.  They make up about 10% of the world's population."
2699,Parenting,"Oh really, any basics I should know?",Parenting refers to the intricacies of raising a child aside from the biological relationship.,"Well, there are many intricacies to raising a child. People have different ideas on what is right and what is wrong.","The most common caretaker in parenting is the biological parent(s) of the child in question, although others may be an older sibling, a grandparent, a legal guardian, aunt, uncle or other family member, or a family friend. "
2700,Veganism,That makes sense. Anything about  veganism that isn't as commonly known?,Distinctions are sometimes made between several categories of veganism.,There are multiple categories and distinctions of vegans,"The term ethical vegan is often applied to those who not only follow a vegan diet but extend the philosophy into other areas of their lives, and they extend it into their lives"
2701,Anxiety disorder,"I have generalized anxiety and social anxiety, I'm always surprised at little things that can be big triggers.","There are a number of anxiety disorders: including generalized anxiety disorder, specific phobia, social anxiety disorder, separation anxiety disorder, agoraphobia, panic disorder, and selective mutism.","There are a number of anxiety disorders: such as generalized anxiety disorder, specific phobia, social anxiety disorder, separation anxiety disorder, agoraphobia, panic disorder.","Social anxiety is very common in young people. It can be very hard to deal with.  It can also be caused by excessive, uncontrollable and often irrational worry about events or activities."
2702,French Bulldog,French Bulldog,Frenchies were the result in the 1800s of a cross between bulldog ancestors imported from England and local ratters in Paris (France).,"I like French Bulldogs, do you? They were crossed in the 1800s between bulldogs from England and ratters from Paris.",I have a french bulldog. He is a great dog.  He is so smart and loyal.  I love him so much.  Do you have a dog?
2703,Lepidoptera,"Butterfly
I love butterflies.  Do you?",Lepidoptera ( ) is an order of insects that includes butterflies and moths (both are called lepidopterans).,"I love the Lepidoptera species as a whole, that includes butterflies and moths.","Yes, I do! Adult butterflies have large, often brightly coloured wings and a conspicuous fluttering flight."
2704,Bank teller,"I do, I got this job after high school","Tellers are considered a ""front line"" in the banking business because they are the first people who a customer sees at the bank.","It's fun being in the ""front line"".  That means I'm the one of the first people that the customer sees when they enter the bank!","Tellers typically work from a station, usually located on a teller line.  Most stations have cash drawers, receipt validator/printers, proof work sorters, and paperwork used for completing bank transactions."
2705,Orlando Culinary Academy,That is unfortunate.  I bet there are still great ones out in California though.,"The Academy was established in January 2002 and is located in Orlando, Florida.","The Orlando Culinary Academy was establish in Jan 2002 and is located in Orlando, FL.","I am sure there are still some great chefs out there. The California Culinary Academy is a privately owned, for-profit, accredited trade school located in San Francisco, CA."
2706,Hinduism,Oh I did not know that. Anything else you can educate me on about Hinduism?,"Although Hinduism contains a broad range of philosophies, it is linked by shared concepts, recognisable rituals, cosmology, shared textual resources, and pilgrimage to sacred sites.","Well in keeping with our theme, Hinduism contains a broad range of philosophies.  There are many concepts, rituals and pilgramages that are shared amongst different thought processes.","Well Hinduism has been called the oldest religion in the world, and some practitioners and scholars refer to it as ""Sanātana Dharma"", ""the eternal tradition"", or the eternal way beyond human history."
2707,Breastfeeding,What should I be feeding my child if I were to have one? Any types of food that are really healthy for them?,"Breastfeeding has a number of benefits to both mother and baby, which infant formula lacks.","You always want to breastfeed if possible. It has a lot of benefits to both mother and baby, which formula lacks.","Well, there are many types of foods that can be healthy for a child, like fruits, vegetables, and whole grains. "
2708,Veganism,Are there? What categories are there then?,"The term ""ethical vegan"" is often applied to those who not only follow a vegan diet but extend the philosophy into other areas of their lives, and oppose the use of animals for any purpose.",Ethical vegans dont follow the diet but do it for ethical reasons,"""Dietary vegans"" (or strict vegetarians) refrain from consuming animal products, not only meat but also eggs, dairy products and other animal-derived substances"
2709,Social anxiety disorder,I have had panic attacks in the past but thankfully they have lessened recently. I also have OCD which can compound my anxiety.,"Stammering may be present, along with rapid speech.",I have social anxiety. It is not fun to go in public and can be triggered by anything.,"There are many different types of OCD, such as obsessive-compulsive disorder (OCD), panic disorder, and social phobia."
2710,Bow tie,I love pitbulls. I also have a pikagnese Pomeranian. I just bought him a bow tie at the pet store.,"Some ""clip-ons"" dispense with the band altogether, instead clipping straight to the collar.",Was it a clip-on bowtie?,They are the fourth most popular registered dog in the UK and the sixth most popular breed in the US. They are the 6th most popular AKC registered dog breed.
2711,Butterfly,What is the difference between a butterfly and a moth,"Adult butterflies have large, often brightly coloured wings, and conspicuous, fluttering flight.","The adult butterfly has a bright patterning of color on their wings, whereas a moth usually uses muted colors to be camouflaged. ","Adult butterflies have large, often brightly coloured wings, and conspicuous, fluttering flight. Moths don't have wings."
2712,New York-style pizza,New York-style pizza,"An employee, Antonio Totonno Pero, began making pizza, which sold for five cents a pie.",The first pizza sold for five cents a pie!,I love New York-style pizza! It's my favorite type of pizza. I love how it's a fusion of Italian and American styles.
2713,Cancer,Cancer,Cancer is a group of diseases involving abnormal cell growth with the potential to invade or spread to other parts of the body.,"My mother is a cancer survivor, it really is quite a terrible disease.",Cancer is a horrible disease.  It is the most common cause of death in the developed world.
2714,Hindu,How long has Hinduism been practiced for?,"Starting with the Persian and Greek references to the land of the Indus in the 1st millennium BCE through the texts of the medieval era, the term Hindu implied a geographic, ethnic or cultural identifier for people living in the Indian subcontinent around or beyond the Sindhu (Indus) river.",Well the term Hindy initally just described the people living in the Indian subontinent around the Sindhu river.  It wasn't until the 16th century though that the term began to refer to people who weren't Turkic or Muslims.,"Well Hinduism is often regarded as the oldest religion in the world, with roots tracing back to prehistoric times, over 5,000 years ago."
2715,no_passages_used,When is a good time to ween them off breastfeeding and switch to bottle feeding?,no_passages_used,"I know the general recommendation is six months, but you can exclusively breastfeed longer if you'd like. Just another aspect of parenting that is totally up to you.","I'm not sure, but I do know that about 40% of all pregnancies are not planned, and more than 30 million babies are born each year as a result of unplanned pregnancies."
2716,Puerto Rico,"Puerto Rico
Hello, I am mixed Puerto Rican and American","Its official languages are Spanish and English, though Spanish predominates.","I hear that while most PR speak english, spanish is still the largest language there. ",Puerto Rico is a sovereign island in the Caribbean.  It is the most populated island of the United States.
2717,Social anxiety disorder,"Yes, I went to visit my best friend and his family. There were 20 or so people in the room, all talking at once and I felt incredibly anxious.",Panic attacks can also occur under intense fear and discomfort.,Panic attacks are no fun and can occur under intense fear and discomfort. That is to many people,I have social anxiety. It is not fun to go in public and can be triggered by anything.
2718,French Bulldog,It attached to his color with velcro. What are you doing?,"The French Bulldog, also known as the Frenchie, is a small breed of domestic dog.","I'm doing work on mturk, Back to the subject of the French Bulldog... Do you know if they are related to the pitbull?",I'm not doing anything right now. I'm just looking at my dog. He's the fourth most popular registered dog in the United Kingdom and the sixth most popular in the US.
2719,Commercial butterfly breeding,And butterflies are seen more during the day as well while moths are more noctornal?,"Commercial butterfly breeding or captive butterfly breeding is the practice of breeding butterflies and moths in controlled environments with the purpose of supplying the stock to research facilities, universities, zoos, insectariums, elementary and secondary schools, butterfly exhibits, conservation organizations, nature centers, individuals and other commercial facilities.","Absolutely, butterflies are commercially bred as well as moths, they are very useful in gardens.","Yes, they are both nocturnal, but they have different life cycles. Winged adults lay eggs on the food plant on which their larvae, known as caterpillars, lay their eggs."
2720,Jumbo slice,Hello!,"As a phenomenon, the jumbo slice has been covered by local and national media for their unusually large size, the late-night crowd they tend to attract, and the ongoing rivalry among pizza proprietors claiming ownership of the term and of the largest slices.",I could really go for a jumbo slice of pizza right now!!,The first pizzeria in the United States of America was founded by Gennaro Lombardi in New York City's Little Italy in 1905.
2721,Cancer,"I'm very sorry to hear that. I know the burden it can have on families, both my maternal grandparents suffered from it",Approximately 5–10% of cancers are due to inherited genetic defects from a person's parents.,"Yes it is quite ruthless, apparently my mother's was caused due to an inherited genetic defect, which is how around 5-10% of cancers happen.","Yes, cancer is a terrible disease, it can be very hard to deal with. It can be caused by many different things, such as smoking, immunodeficiency, alcoholism, chronic obstructive pulmonary disease, asthma, chronic kidney disease, liver disease, and old age."
2722,Pittsburgh,"Pittsburgh
Do you know about pittsburgh","Pittsburgh ( ) is a city in the Commonwealth of Pennsylvania in the United States, and is the county seat of Allegheny County.","Yes! I'm originally from Pittsburgh! Go Steelers! Pittsburgh is located in Allegheny County, Pennsylvania.","I know it is a city in the Commonwealth of Pennsylvania in the United States, and is the county seat of Allegheny County."
2723,Parenting,"That's interesting, I know they can be a real big handful the first few months, how long were you kept awake the first few months?","Parenting skills vary, and a parent with good parenting skills may be referred to as a ""good parent"".","Oh, all throughout the night. But I didn't mind it. You have to do these things if you want to have good parenting skills and be referred to as a good parent.","Well, I'm not sure exactly how long I was kept awake, but I know it can be tough on the baby and the mother. I'm sure it's different for everyone, though. Just another aspect of parenting that is totally up to you."
2724,Puerto Rico,is there any other language that they speak?,"Its official languages are Spanish and English, though Spanish predominates.","Although I'm sure some people speak other languages there, it says that english and spanish are the official languages","Yes, spanish is the largest language spoken in PR.  It is also the second largest in the US. "
2725,Panic attack,"I could not hear any one person, just a wall of voices, I had to step away and get some quiet. It can happen among friends and family too.",There may be a fear of losing control or chest pain.,You have to remove yourself from the situation because you have chest pain and you feel like you're going to lose control.,"Yes, it is very common. It is very sudden and unprovoked. It can be very hard to deal with."
2726,Coffee,Coffee,Coffee is slightly acidic and has a stimulating effect on humans because of its caffeine content.,"Do you drink coffee? I occasionally drink coffee because the caffeine is a great stimulant, ",Coffee is one of my favorite beverages.  It is the most widely consumed beverage in the US.
2727,Monarch butterfly,Yes it is amazing how far the Monarch butterfly can migrate as well,"It may be the most familiar North American butterfly, and is considered an iconic pollinator species.",Yeah they are by far the most iconic and probably the most common of all pollinating butterflies.,"It is amazing how far the Monarch butterfly can migrate, they can be found all over the world."
2728,Pizza by the slice,What toppings do you usually like on your pizza?,"Some pizzerias provide pizza by the slice and whole pizza pies, and some only provide pizza by the slice.",I really enjoy meat lovers pizza.  How about you?,"I like just tomato sauce and shredded mozzarella cheese, but I also like pepperoni and basil."
2729,Cancer,"Yes, who gets it and who doesn't can seem quite a lottery sometimes.","Another 10% are due to obesity, poor diet, lack of physical activity, and excessive drinking of alcohol.","Fortunately some cancers can probably be prevented as some are caused by obesity, poor diet, and lack of physical activity, and of course smoking.","Yes it is quite ruthless, apparently my mother's was caused due to an inherited genetic defect, which is how around 5-10% of cancers happen."
2730,Pittsburgh,"Yes your right, it has junction of 3 rivers","The city features 30 skyscrapers, two inclined railways, a pre-revolutionary fortification and the Point State Park at the confluence of the rivers.","Yes, it does. The Ohio, Monongahela and the Allegheny! The converge downtown and there's a beautiful park at that spot, Point State Park.","Yes! Located at the confluence of the Allegheny, Monongahela, and Ohio rivers, Pittsburgh is known both as ""the Steel City"" for its more than 300 steel-related businesses."
2731,Snorkeling,Snorkeling,"Snorkeling (British and Commonwealth English spelling: snorkelling) is the practice of swimming on or through a body of water while equipped with a diving mask, a shaped breathing tube called a snorkel, and usually swimfins.","Today... I got all equipped up with my diving mask, pu on my snorkel and worse my pink swimfits... Guess where I was going and what I did with that description ",I love to go snorkeling. It's a form of underwater swimming where you hold your breath underwater and undertake rudimentary locomotive swimming within weeks of birth.
2732,Puerto Rico,How much is the population of Puerto Rico?,The island's population is approximately 3.4 million.,Since last checked it sits around 3.4 million people on the island,"I'm not sure, but I do know that it was colonized by Spain following the arrival of Christopher Columbus in 1493."
2733,Bob Ross,"Bob Ross
I love watching bob ross paint","Robert Norman Ross (October 29, 1942 – July 4, 1995) was an American painter, art instructor, and television host.","He is amazing right? He was an American painter, art instructor, and television host.","He was the creator and host of ""The Joy of Painting"", an instructional television program that aired from 1983 to 1994 on PBS in the United States, and also aired in Canada, Latin America, and Europe."
2734,Coffee,"I love coffee! Living in the south, I'm partial to iced coffee. I particularly like cold brew.","It is usually served hot, although iced coffee is an alternative way of the drink to be served.",I enjoy iced coffee as well. Do you prefer your iced coffee sweeter or darker?,"I love cold brew coffee, it's a great way to start off the day. It's so good for your body, the caffeine is a great stimulant, "
2735,Milkweed (novel),yes.  we try and plant milkweed to help them feed,Milkweed is a 2003 young adult historical fiction novel by American author Jerry Spinelli.,Do you feed them the Milkweed novel by Jerry Spinelli?,"They are also known as milkweed tiger, common tiger, wanderer, and black veined brown."
2736,no_passages_used,I like Pepperoni and also Hawaiian and Ham. How many slices can you eat in one sitting?,no_passages_used,I have a strict 2 slice limit or else I would eat the whole pie,Pepperoni is a good choice.  I like it with a lot of cheese.  How about you?
2737,Cancer,That's certainly true. I find it almost unbelievable that people continue to smoke when the risks are so well known,Tobacco use is the cause of about 22% of cancer deaths.,"I agree, tobacco use causes almost one fifth of all cancer deaths. I've never smoked, but I'm sure the nicotine addiction is a hard one to break.","I agree, smoking is a major risk factor for heart attacks, strokes, chronic obstructive pulmonary disease (COPD), Idiopathic Pulmonary Fibrosis (IPF), emphysema, and cancer (particularly lung cancer, cancers of the larynx and mouth, esophageal cancer and pancreatic cancer)."
2738,Pittsburgh,"hmm,it is county seat of allegheny county","As of 2017, a total population of 305,704 lives within the city limits, making it the 63rd-largest city in the U.S.","Yes it is. Even though Pittsburgh looks like a big city, it's population within the city limits is only 305,704 making Pittsburgh only the 63rd largest in the US.","As of 2017, a population of 305,704 lives within the city limits, making it the 63rd-largest city in the U.S."
2739,Underwater hockey,I'll bet you went snorkeling in the ocean.,"Underwater Hockey (UWH), also known as Octopush (mainly in the United Kingdom) is a globally played limited-contact sport in which two teams compete to manoeuvre a puck across the bottom of a swimming pool into the opposing team's goal by propelling it with a hockey stick (bat).","Close, I went to the Ocean yesterday. I have a giant pool in my backyard and I played underwater hockey. I bleep you not it's a real thing. ","I have never been snorkeling, but I would love to go. I would like to learn how to hold my breath underwater and undertake rudimentary locomotive swimming within weeks of birth, as a survival response."
2740,Puerto Rico,"3.4 millions is not a lot, What is the capital of Puerto Rico?",The capital and most populous city is San Juan.,San Juan is the capital there. It also has the most people,"San Juan is the capital and most populous municipality in the Commonwealth of Puerto Rico, an unincorporated territory of the United States"
2741,Bob Ross,"he was so insanely amazing and nice, great human being","He was the creator and host of ""The Joy of Painting"", an instructional television program that aired from 1983 to 1994 on PBS in the United States, and also aired in Canada, Latin America, and Europe.","Yeah, his show ""The Joy of Painting"" was on PBS from 1983 to 1994. I liked to watch it a lot.","He was the creator and host of ""The Joy of Painting"", an instructional television program that aired from 1983 to 1994 on PBS in the United States, and also aired in Canada, Latin America, and Europe."
2742,List of coffee drinks,I like it somewhere in the middle. I like two splashes of simple syrup and a little bit of 1/2 and 1/2.,"All coffee drinks are based on either coffee or espresso, in different strengths; some drinks have milk or cream added, some use steamed milk, cream, plant based milk, or foamed milk, some have flavorings or sweeteners, some have alcoholic liqueurs added, some are combinations of coffee with espresso or tea.","I can't disagree with you there, somewhere in the middle is nice. How much cream and how much sugar do you like in normal sugar then?",That sounds delicious! Do you prefer your iced coffee hot or cold brew? Cold brew is a type of coffee that is brewed in a pot and then added to ice.
2743,Parenting,Parenting,"Others may be adopted, raised in foster care, or placed in an orphanage.","Parenting is really hard, Often kids may be adopted, raised in foster care, or placed in an orphanage.",I am a parent and I have two kids. I have a lot of responsibility for their upbringing.
2744,Nail art,Nail art,"Nail art is a creative way to paint, decorate, enhance, and embellish the nails.",I really enjoy getting my nails done especially with nail art its a creative way to enhance them.,"Nail art is a creative way to paint, decorate, enhance, and embellish the nails"
2745,Pet,Pet,"A pet or companion animal is an animal kept primarily for a person's company, protection, or entertainment rather than as a working animal, livestock, or laboratory animal.","I love having pets, dogs and cats! A pet can be any kind of animal that you consider a companion.","I love pets, they provide so many physical and emotional benefits to their owners. Walking a dog can provide both the human and the dog with exercise, fresh air, and social interaction."
2746,Pittsburgh,Pittsburgh is kidsburgh!,"Located at the confluence of the Allegheny, Monongahela, and Ohio rivers, Pittsburgh is known as both ""the Steel City"" for its more than 300 steel-related businesses, and as the ""City of Bridges"" for its 446 bridges.","The Steel City is Pittsburgh's nickname due to its once bustling steel industry. The city is also one of many bridges, 446 bridges as of today!","Yes, it is! Pittsburgh is also known as the ""City of Bridges"" for its 446 bridges."
2747,Underwater hockey,How many people played?,"It originated in England in 1954 when Alice Cleverley, the founder of the newly formed Southsea Sub-Aqua Club, invented the game she called Octopush as a means of keeping the club's members interested and active over the cold winter months when open-water diving lost its appeal.","I played with about 10 today. My mother calls it Octopush lol which means keeping members interested and active over the cold months. I'm thinking, Mom... it's July",There was a bunch of us. We played for about an hour. It was a lot of fun. It's a sport that was invented by apnea diver Christian Redl from Austria. 
2748,Halloween costume,Halloween costume,Halloween costumes are traditionally based on frightening supernatural or folkloric beings.,"Halloween is an amazing holiday that we have. With all its frightening supernatural costumes, makes it even more intriguing.","Halloween costumes are costumes worn on or around Halloween, a festival which falls on October 31. "
2749,Bob Ross,i love falling asleep to his twitch stream that plays all day. its so soothing.,"Ross went from being a public-television personality in the 1980s and 1990s to being an Internet celebrity in the 21st century, popular with fans on YouTube and many other websites.",Funny you mention that. He gained a lot of popularity on YouTube after his death. Nice to see a new generation appreciate his work.,"Yeah, he was born in Daytona Beach, Florida, to a family of fishermen. He was born on October 29, 1942."
2750,Ford Mustang,"Ford Mustang
I have a Ford Mustang that I restored awhile ago.  Have you ever owned one?",The Ford Mustang is an American car manufactured by Ford.,"The Ford Mustang is an American car manufactured by Ford, I have never owned a Mustang but I have owned a Taurus.","I have never owned a Ford Mustang, but I have always wanted one. They are a great American car."
2751,Parenting styles,parenting is hard. i have a one year old who still sleeps in our bed ,The quality of parenting can be more essential than the quantity of time spent with the child.,"thats adorable, Its crazy to think that the quality of parenting can be even more essential than the quantity of time spent with the child. Pretty wild. ","I know, it's hard to promote and support the physical, emotional, social, and intellectual development of a child from infancy to adulthood."
2752,Water marble nail,Oh? I also like getting my nails done! Nail Art is fantastic way to be creative. What kind of art do you like on your nails?,"Water marble nails are a nail art technique involving dropping nail lacquers into clear water and creating a pattern on the water surface, the pattern is then transferred to the nails.","Great! I like the water marble nail it is so awesome, it involves dropping nail colors in water and creating different patterns, which is transferred to my nails.","I like to do art on my nails like painting, sculpture, architecture, music, and poetry, with performing arts including theatre and dance."
2753,Pet,"I enjoy them as well. My favorite is a dog,but lots of people have others such as snakes or spiders as pets.",Pets provide their owners (or guardians) both physical and emotional benefits.,That is true. Pets are very valuable in that they provide emotional benefits and even help physically.,Pets provide their owners with both physical and emotional benefits. Walking a dog can provide both the human and the dog with exercise and fresh air.
2754,no_passages_used,"Valedictorian
My cousin was valedictorian of his high school class this year",no_passages_used,"I attended Emmaus High School, a public high school located in Emmaus",Valedictorian is such a prestigious title.  It means the best thing in the world to be the class valedictorian.
2755,Extreme Couponing,"Extreme Couponing
What is extreme couponing about?",Extreme Couponing (renamed Extreme Couponing: All-Stars for third season) is a scripted American reality television series produced by Sharp Entertainment and aired on cable network TLC in the United States and Canada.,"It's a pretty interesting American reality tv show, it's scripted though",Extreme couponing is when you use government funds to purchase goods and services at a discount.  It is a type of couponing where you use the government money to pay for things you don't need.
2756,Trinity,I don't understand why it is sometimes controversial!,"The Christian doctrine of the Trinity (, from ) holds that God is three consubstantial persons or ""hypostases""—the Father, the Son (Jesus Christ), and the Holy Spirit—as ""one God in three Divine Persons"".",Me too. This notion is popular among those who are involved with The Christian doctrine of Trinity as far i can recall,"It is widely believed that many Halloween traditions originated from ancient Celtic harvest festivals, particularly the Gaelic festival Samhain; that such festivals may have had pagan roots."
2757,Bob Ross,"definitely, so sad he and his wife died of cancer, a disgusting fate for such a great person","He had a half-brother, Jim, whom he mentioned in passing on his show.","Poor family to go through that. Bob has a half-brother named Jim, who he mentioned on his show.","Yeah, Ross was born in Daytona Beach, Florida, to a family of fishermen. He was born on October 29, 1942."
2758,Ford Mustang,Do you know when the Mustang was first made?,The original 1962 Ford Mustang I two-seater concept car had evolved into the 1963 Mustang II four-seater concept car which Ford used to pretest how the public would take interest in the first production Mustang.,Yeah the original ford mustang was manufactured in 1962! It was a two-seater concept car.,"I do not know the exact date but it was introduced in 1939 as a personal vehicle of Edsel Ford, who commissioned a coachbuilt Lincoln-Zephyr convertible as a vacation vehicle to attract potential Lincoln buyers."
2759,Parenting,that's an interesting thought!,"In many cases, orphaned or abandoned children receive parental care from non-parent blood relations.",In our society many different orphaned or abandoned children receive parental care from non-parent blood relations.,"Parenting or child rearing is the process of promoting and supporting the physical, emotional, social, and intellectual development of a child from infancy to adulthood. "
2760,Nail art,That seems like a lot of work! What got you into Nail Art? It seems like a great way to express yourself.,Often these procedures remove the cuticles and soften the skin around the nails.,It actually isn't that much work. It helps to remove the cuticle skin and soften them as well so to help my nails out.,I really just started getting my nails done because I wanted to express myself and I really like how it looks on my body and how it makes me feel. I also like how the Ming dynasty (1368-1644) was known for extremely long nails.
2761,Pet,Pets may not be able to talk to us but they help in so many ways.,"Pets can give companionship to elderly adults who do not have adequate social interaction with other people, as well as to other people who are living alone.",Yes they do. They are particularly helpful to the elderly who don't get out much and to those that live alone.,"Yes, walking a dog can provide both the human and the dog with exercise, fresh air, and social interaction."
2762,Emmaus High School,What state is that located in?,"Emmaus High School is a public high school located in Emmaus, Pennsylvania, in the United States.","it is located in Pennsylvania, in the United States.","Emmaus is a small town in New Jersey, located in the eastern part of the state."
2763,Extreme Couponing,What was it started and on what network?,Extreme Couponing (renamed Extreme Couponing: All-Stars for third season) is a scripted American reality television series produced by Sharp Entertainment and aired on cable network TLC in the United States and Canada.,IT's aired on TLC i believe it started in 2010,"It debuted on TNT September 1, 2008 to the highest ratings for a pilot episode in the history of ad-supported cable television."
2764,Christian theology,How old is that doctrine?,Christian theology is the theology of Christian belief and practice.,"Well, the Christian theology which makes the set of beliefs and practice for Christians is about 2,000 years old","Early reference to wearing costumes at Halloween comes from Scotland in 1585, but they may pre-date this."
2765,Bob Ross,yea he was on it a few times i think he had some kids on it too.,"Ross dropped out of high school in the 9th grade to work as a carpenter with his father, Jack Ross, where he lost part of his left index finger.",He actually lost part of his left index finger from a carpenter accident.,"I'm not sure if he had kids on his show, but I do know that Mira Schor compared him to Fred Rogers, who was a famous public school teacher."
2766,Ford Mustang,"Who came up with the name ""Mustang""?  It's an odd name for a car!",The Mustang has undergone several transformations to its current sixth generation.,Well a Mustang is actually a wild American horse. The current generation of Ford Mustangs is the Sixth.,I am not sure who came up with the name but it was a concept car that was shown on the first day at the World's Fair and around the country.
2767,International adoption,I actually would like to adopt a child,"In general, prospective adoptive parents must meet the legal adoption requirements of their country of residence and those of the country whose nationality the child holds.",Adoption is great but In general the prospective adoptive parents must meet all the legal adoption requirements of their country of residence and those of the country whose nationality the child holds.,The most common caretaker in parenting is the biological parent(s) of the child in question.
2768,Nail art,What isn't a lot of work? To do Nail Art? It seems like Nail Art process is similar to a Pedicure though!,"A manicure and a pedicure are beauty treatments that trim, shape, and polish the nail.",The nail art is not a lot of work. Nail Art is similar to a manicure and pedicure they are also beauty treatments.,"It is similar to getting a pedicure, but it is a lot less work. It is more relaxing and relaxing at the same time."
2769,My Little Pony,"My Little Pony
What is My Little Pony about?","My Little Pony is an entertainment franchise developed by Hasbro, originally as a toy line for girls.",My Little Pony was originally a toy line developed by Hasbro for girls. It eventually expanded into it's own entertainment empire.,My Little Pony is a video game based on the character of a pony.  It is a collectible video game.
2770,Philadelphia 76ers,"I've been to Pennsylvania. Home of the Eagles, Phillies, Flyers and 76ers",The Philadelphia 76ers (also commonly known as the Sixers) are an American professional basketball team based in the Philadelphia metropolitan area.,"Are you a fan of the American professional basketball, i am a fan too","Philadelphia is the home of the Philadelphia 76ers, a professional basketball team, as well as the Philadelphia Phillies."
2771,Extreme Couponing,"Fantastic, what values does the program pass on to viewers",Extreme couponing is an activity that combines shopping skills with couponing in an attempt to save as much money as possible while accumulating the most groceries.,they show you how to coupon so you can save as much money as possible,"It's a show about saving money and being frugal, i think it's a pretty interesting show"
2772,Jewish principles of faith,"Interesting, but it was based on the much older Jewish beliefs, right?",There is no established formulation of principles of faith that are recognized by all branches of Judaism.,"Well, actually there is no established guidelines specific to these principles but with some concrete induction we may come the same conclusion too indeed","Yes, that is correct. It was based on the Jewish belief system and practice of the time."
2773,Motorcycle,"Ducati Motor Holding S.p.A.
Hi.  Do you like motorcycles?","A motorcycle often called a bike, motorbike, or cycle is a two- or three-wheeled motor vehicle.","Yes, I do. I used to own a Kawasaki or a two wheeled bike before I had kids.","I do! I love motorcycles! I have a Ducati, which is a small Italian motorcycle manufacturer."
2774,Ford Motor Company,Where are some of the assembly plants that produce the Mustang?,"The Ford Motor Company (commonly referred to simply as ""Ford"") is an American multinational automaker headquartered in Dearborn, Michigan, a suburb of Detroit.","I'm not sure where they are currently but the first Ford Motor Company manufacturing plant was headquartered in Dearborn, Michigan a suburb of Detroit!","Ford Mustang (first generation) plants in Milpitas, California, Dearborn, Michigan, and Metuchen, New Jersey produced almost 1.3 million Mustangs in the first two years of production."
2775,McDonald's,"McDonald's
im thinking about opening up a mcdonalds franchise, what do you know about mcdonalds ?","McDonald's is a fast food company that was founded in 1940 as a restaurant operated by Richard and Maurice McDonald, in San Bernardino, California, United States.","I know it started in 1940 in San Bernardino, California.","McDonald's is an American fast food company, founded in 1940 as a restaurant operated by Richard and Maurice McDonald"
2776,Beastie Boys,Beastie Boys,"Beastie Boys were an American hip hop group from New York City, formed in 1981.","My favorite band is Beastie Boys,  Beastie Boys were an American hip hop group from New York City","Do you like the Beastie Boys? They are a hip hop band from Brooklyn, NY. "
2777,no_passages_used,"Huh, that's pretty cool. Who is the main character of the series?",no_passages_used,I think most of the My Little Pony franchise characters take equal turns in the spotlight based on their unique characteristics. ,My Little Pony was created by illustrator Bonnie Zacherle and sculptor Charles Muenchinger.
2778,2013 NBA Finals,"I used to like it a lot as a kid, but now I barely watch it. I guess Lebron James is the best player right now","The Finals began with Game 1 on June 6, and ended with Game 7 on June 20.",Well i watch the NBA finals and The Finals began with Game 1 on June 6,"LeBron James is the all-time NBA playoffs scoring leader and has amassed fourteen NBA All-Star Game appearances, twelve All-NBA First Team designations"
2779,Extreme Couponing,Thanks for enlightening me about extreme couponing,"The concept of ""extreme couponers"" was first mentioned by ""The Wall Street Journal"" on March 8, 2010 in an article entitled ""Hard Times Turn Coupon Clipping Into the Newest Extreme Sport"".",sure! It's interesting that the concept of Extreme couponers was first mentioned by the wall street juornal in 2010,"It's a pretty interesting American reality tv show, it's scripted though. It's pretty interesting to watch"
2780,Finance,"Finance
I work in Finance, what about you?",Finance is a field that deals with the study of investments.,I work as an accountant.  It is somewhat related to finance.,"Yes, I work in finance.  It is the science of money management.  I am a finance analyst."
